id,title,album,views,videos,tt_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,duration_mins
2frn1k2OapPO77Np335iiK,Bella (Pame Ligo) [feat. Bellarivv],Bella (Pame Ligo) [feat. Bellarivv],35000,1,6.789006336559417e+18,9.0,0.8,0.746,8.0,-7.548,0.0,0.0529,0.0607,2.59e-05,0.0869,0.89,101.986,audio_features,spotify:track:2frn1k2OapPO77Np335iiK,https://api.spotify.com/v1/tracks/2frn1k2OapPO77Np335iiK,https://api.spotify.com/v1/audio-analysis/2frn1k2OapPO77Np335iiK,207308.0,4.0,3.4551333333333334
053zWWZDziDJd3U94x8RuP,Todo Mundo Menos Você,Patroas 35%,42300,1,7.00624404869651e+18,73.0,0.778,0.641,7.0,-5.258,1.0,0.0449,0.753,0.0,0.104,0.434,131.914,audio_features,spotify:track:053zWWZDziDJd3U94x8RuP,https://api.spotify.com/v1/tracks/053zWWZDziDJd3U94x8RuP,https://api.spotify.com/v1/audio-analysis/053zWWZDziDJd3U94x8RuP,206171.0,4.0,3.436183333333333
44CZRkOxv7UItaAUmh8PgN,Doses,Doses,606400,1,7.023107814155373e+18,71.0,0.775,0.655,5.0,-7.333,1.0,0.102,0.114,0.00016,0.035,0.346,114.503,audio_features,spotify:track:44CZRkOxv7UItaAUmh8PgN,https://api.spotify.com/v1/tracks/44CZRkOxv7UItaAUmh8PgN,https://api.spotify.com/v1/audio-analysis/44CZRkOxv7UItaAUmh8PgN,323253.0,4.0,5.38755
3y0f6rFTy5LYgm6mUz8dfP,City Under Guns,City Under Guns,312200,2,7.013512411730676e+18,0.0,0.881,0.53,6.0,-8.006,0.0,0.155,0.103,0.00266,0.357,0.72,149.949,audio_features,spotify:track:3y0f6rFTy5LYgm6mUz8dfP,https://api.spotify.com/v1/tracks/3y0f6rFTy5LYgm6mUz8dfP,https://api.spotify.com/v1/audio-analysis/3y0f6rFTy5LYgm6mUz8dfP,154096.0,4.0,2.5682666666666667
0PXukVbYpvz40KcEFKnIw7,Don't Rush (feat. Headie One),Don't Rush (feat. Headie One),38900,1,6.807347417042652e+18,67.0,0.961,0.461,9.0,-8.684,1.0,0.27,0.202,0.00402,0.162,0.324,108.028,audio_features,spotify:track:0PXukVbYpvz40KcEFKnIw7,https://api.spotify.com/v1/tracks/0PXukVbYpvz40KcEFKnIw7,https://api.spotify.com/v1/audio-analysis/0PXukVbYpvz40KcEFKnIw7,207640.0,4.0,3.4606666666666666
6pfdfnkhql0kR3x5cRZhQI,Yeha Noha (Wishes Of Happiness And Prosperity),Chants And Dances Of The Native Americans,66000,1,6.926860880416901e+18,53.0,0.576,0.384,3.0,-16.737,1.0,0.0335,0.31,0.0267,0.113,0.513,94.015,audio_features,spotify:track:6pfdfnkhql0kR3x5cRZhQI,https://api.spotify.com/v1/tracks/6pfdfnkhql0kR3x5cRZhQI,https://api.spotify.com/v1/audio-analysis/6pfdfnkhql0kR3x5cRZhQI,243667.0,4.0,4.061116666666667
763AD849b1hntOEndpYCE4,"Aisha (feat. JS97, Liversmith, CAM, YS & Jas)","Aisha (feat. JS97, Liversmith, CAM, YS & Jas)",120100,1,6.903568114290609e+18,19.0,0.599,0.648,0.0,-9.577,1.0,0.127,0.0557,1.6e-05,0.441,0.592,89.885,audio_features,spotify:track:763AD849b1hntOEndpYCE4,https://api.spotify.com/v1/tracks/763AD849b1hntOEndpYCE4,https://api.spotify.com/v1/audio-analysis/763AD849b1hntOEndpYCE4,168895.0,3.0,2.8149166666666665
4tJSrlwibrjF6Ox3vLUZIe,Sip Some,Sip Some,5300000,1,7.022710906370918e+18,36.0,0.614,0.578,9.0,-8.074,1.0,0.168,0.0478,0.0,0.214,0.869,76.052,audio_features,spotify:track:4tJSrlwibrjF6Ox3vLUZIe,https://api.spotify.com/v1/tracks/4tJSrlwibrjF6Ox3vLUZIe,https://api.spotify.com/v1/audio-analysis/4tJSrlwibrjF6Ox3vLUZIe,297320.0,4.0,4.955333333333333
657ovNNnt4rkmjx8VuO6zL,Balada Boa,Balada Boa,29400,1,6.703190788299295e+18,38.0,0.782,0.873,2.0,-0.925,1.0,0.0355,0.527,0.0,0.929,0.802,128.022,audio_features,spotify:track:657ovNNnt4rkmjx8VuO6zL,https://api.spotify.com/v1/tracks/657ovNNnt4rkmjx8VuO6zL,https://api.spotify.com/v1/audio-analysis/657ovNNnt4rkmjx8VuO6zL,208853.0,4.0,3.4808833333333333
4PFrbnUOgb2cRxI7HEhsGx,Ταξίδι Για Να Σε Βρω,Ταξίδι Για Να Σε Βρω,109900,1,6.78248871406181e+18,28.0,0.652,0.629,6.0,-5.886,0.0,0.0282,0.298,0.000211,0.138,0.75,96.083,audio_features,spotify:track:4PFrbnUOgb2cRxI7HEhsGx,https://api.spotify.com/v1/tracks/4PFrbnUOgb2cRxI7HEhsGx,https://api.spotify.com/v1/audio-analysis/4PFrbnUOgb2cRxI7HEhsGx,264559.0,4.0,4.409316666666666
3GBpMQNxwC5wgCP4XIEINW,Jeet Ki Lagan,Love And Revolution,68100,1,6.749397831817103e+18,13.0,0.628,0.914,5.0,-7.593,0.0,0.11,0.274,0.0,0.0775,0.708,104.944,audio_features,spotify:track:3GBpMQNxwC5wgCP4XIEINW,https://api.spotify.com/v1/tracks/3GBpMQNxwC5wgCP4XIEINW,https://api.spotify.com/v1/audio-analysis/3GBpMQNxwC5wgCP4XIEINW,242077.0,4.0,4.0346166666666665
0Q3WEoZVTptUD7sCIHrQGk,Papanin Kukla Qizi 2020,Papanin Kukla Qizi 2020,2649,1,6.897904124050803e+18,17.0,0.79,0.78,1.0,-7.183,0.0,0.127,0.334,5.08e-06,0.132,0.964,182.007,audio_features,spotify:track:0Q3WEoZVTptUD7sCIHrQGk,https://api.spotify.com/v1/tracks/0Q3WEoZVTptUD7sCIHrQGk,https://api.spotify.com/v1/audio-analysis/0Q3WEoZVTptUD7sCIHrQGk,227161.0,3.0,3.786016666666667
1DFsKspOuh185lZMWxHUis,Heaven (Original Mix),Truth Decay,35300,1,6.835286954200828e+18,25.0,0.807,0.819,8.0,-10.839,1.0,0.055,0.00864,0.841,0.0957,0.471,124.008,audio_features,spotify:track:1DFsKspOuh185lZMWxHUis,https://api.spotify.com/v1/tracks/1DFsKspOuh185lZMWxHUis,https://api.spotify.com/v1/audio-analysis/1DFsKspOuh185lZMWxHUis,405734.0,4.0,6.7622333333333335
3ABoIhUlvJZp2ZDlfeThP7,Bluey Theme Tune,Bluey Theme Tune / Bluey Theme Tune (Extended),31800,1,6.915597686150269e+18,54.0,0.687,0.625,4.0,-5.816,1.0,0.1,0.0558,0.0319,0.151,0.965,175.053,audio_features,spotify:track:3ABoIhUlvJZp2ZDlfeThP7,https://api.spotify.com/v1/tracks/3ABoIhUlvJZp2ZDlfeThP7,https://api.spotify.com/v1/audio-analysis/3ABoIhUlvJZp2ZDlfeThP7,132907.0,4.0,2.215116666666667
7zYR7lIPBbr3txwyQxuZAD,İstanbul İstanbul Olalı,Hüsn-ü Klarnet,690500,3,2.5306256240398746e+17,42.0,0.27,0.509,4.0,-8.017,0.0,0.0357,0.245,0.0575,0.0969,0.144,144.026,audio_features,spotify:track:7zYR7lIPBbr3txwyQxuZAD,https://api.spotify.com/v1/tracks/7zYR7lIPBbr3txwyQxuZAD,https://api.spotify.com/v1/audio-analysis/7zYR7lIPBbr3txwyQxuZAD,291827.0,4.0,4.863783333333333
2zYzyRzz6pRmhPzyfMEC8s,ACDC,Stuck On Earth,270300,1,6.879657291965008e+18,84.0,0.574,0.913,6.0,-4.793,0.0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400.0,4.0,3.473333333333333
1qMIL6tVlkAyWoEvbIV3GR,Amor Mio,Gracias Padre,70100,1,6.730355376312551e+18,43.0,0.698,0.673,0.0,-8.699,1.0,0.0495,0.33,0.0,0.46,0.833,88.283,audio_features,spotify:track:1qMIL6tVlkAyWoEvbIV3GR,https://api.spotify.com/v1/tracks/1qMIL6tVlkAyWoEvbIV3GR,https://api.spotify.com/v1/audio-analysis/1qMIL6tVlkAyWoEvbIV3GR,188480.0,4.0,3.1413333333333333
47qYqGPgMTh3l1PRKBHEfI,Unity,Unity,87200,1,6.324914372103638e+18,66.0,0.707,0.88,4.0,-3.211,0.0,0.0317,0.00424,0.0379,0.0534,0.565,105.003,audio_features,spotify:track:47qYqGPgMTh3l1PRKBHEfI,https://api.spotify.com/v1/tracks/47qYqGPgMTh3l1PRKBHEfI,https://api.spotify.com/v1/audio-analysis/47qYqGPgMTh3l1PRKBHEfI,249286.0,4.0,4.154766666666666
1U162pMcwl6Ssq5kk1Sso3,Hakim Bey,Hakim Bey,181700,1,7.020475483460619e+18,69.0,0.603,0.52,0.0,-8.103,0.0,0.147,0.306,4.76e-06,0.329,0.385,89.395,audio_features,spotify:track:1U162pMcwl6Ssq5kk1Sso3,https://api.spotify.com/v1/tracks/1U162pMcwl6Ssq5kk1Sso3,https://api.spotify.com/v1/audio-analysis/1U162pMcwl6Ssq5kk1Sso3,167500.0,4.0,2.7916666666666665
3EpF150nXMSNjiH0bbmXIL,Holy Smokes,Holy Smokes,55100,1,6.982752319452482e+18,71.0,0.437,0.527,6.0,-6.967,1.0,0.465,0.185,0.0,0.153,0.701,187.815,audio_features,spotify:track:3EpF150nXMSNjiH0bbmXIL,https://api.spotify.com/v1/tracks/3EpF150nXMSNjiH0bbmXIL,https://api.spotify.com/v1/audio-analysis/3EpF150nXMSNjiH0bbmXIL,181714.0,4.0,3.028566666666667
3rPvqdTUROO6eFGFJnY6Jr,Hi-Lo,SKYVIEW,1500000,1,7.014135238083217e+18,58.0,0.491,0.445,4.0,-8.067,1.0,0.0688,0.214,0.0,0.0684,0.124,79.521,audio_features,spotify:track:3rPvqdTUROO6eFGFJnY6Jr,https://api.spotify.com/v1/tracks/3rPvqdTUROO6eFGFJnY6Jr,https://api.spotify.com/v1/audio-analysis/3rPvqdTUROO6eFGFJnY6Jr,177089.0,4.0,2.9514833333333335
5H6lH4FuyFKbcy26m4wg4p,Yalanmış,Yalanmış,1000000,1,7.013712164477241e+18,41.0,0.716,0.836,10.0,-5.5,0.0,0.0825,0.606,2.21e-06,0.0821,0.886,137.965,audio_features,spotify:track:5H6lH4FuyFKbcy26m4wg4p,https://api.spotify.com/v1/tracks/5H6lH4FuyFKbcy26m4wg4p,https://api.spotify.com/v1/audio-analysis/5H6lH4FuyFKbcy26m4wg4p,223427.0,4.0,3.7237833333333334
69FbMVWzn2hcK3xCvTt1Pa,צ'יל,צ'יל,30600,1,6.996198987191552e+18,36.0,0.398,0.65,9.0,-9.098,0.0,0.0255,0.0465,0.0,0.114,0.303,170.189,audio_features,spotify:track:69FbMVWzn2hcK3xCvTt1Pa,https://api.spotify.com/v1/tracks/69FbMVWzn2hcK3xCvTt1Pa,https://api.spotify.com/v1/audio-analysis/69FbMVWzn2hcK3xCvTt1Pa,312893.0,4.0,5.214883333333334
50Td3qilgs8BLtv8mHyT1t,Control,Control,3600000,4,6.996359616611323e+18,78.0,0.599,0.465,4.0,-4.95,1.0,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,audio_features,spotify:track:50Td3qilgs8BLtv8mHyT1t,https://api.spotify.com/v1/tracks/50Td3qilgs8BLtv8mHyT1t,https://api.spotify.com/v1/audio-analysis/50Td3qilgs8BLtv8mHyT1t,230880.0,4.0,3.848
67G6iaOw8DZqp1z8STR89R,WHOLE LOTTA MONEY (feat. Nicki Minaj) (Remix),WHOLE LOTTA MONEY (feat. Nicki Minaj) (Remix),631500,1,6.981927640139581e+18,77.0,0.893,0.463,1.0,-5.301,1.0,0.36,0.199,0.0,0.318,0.591,81.026,audio_features,spotify:track:67G6iaOw8DZqp1z8STR89R,https://api.spotify.com/v1/tracks/67G6iaOw8DZqp1z8STR89R,https://api.spotify.com/v1/audio-analysis/67G6iaOw8DZqp1z8STR89R,229601.0,4.0,3.8266833333333334
7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,Salad Days,35000,1,6.78730511533107e+18,79.0,0.538,0.557,11.0,-8.678,1.0,0.0914,0.262,0.914,0.102,0.506,131.03,audio_features,spotify:track:7H7NyZ3G075GqPx2evsfeb,https://api.spotify.com/v1/tracks/7H7NyZ3G075GqPx2evsfeb,https://api.spotify.com/v1/audio-analysis/7H7NyZ3G075GqPx2evsfeb,231724.0,4.0,3.8620666666666668
119c93MHjrDLJTApCVGpvx,C.R.E.A.M.,The Essential Wu-Tang Clan,164300,1,2.230274694302638e+17,75.0,0.479,0.549,11.0,-10.551,0.0,0.373,0.57,0.0235,0.127,0.576,180.985,audio_features,spotify:track:119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/tracks/119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/audio-analysis/119c93MHjrDLJTApCVGpvx,252187.0,4.0,4.203116666666666
3YRCqOhFifThpSRFJ1VWFM,Novembre,Super Italia,75800,1,6.731534308613327e+18,80.0,0.294,0.641,11.0,-9.316,1.0,0.0291,0.0163,0.22,0.112,0.226,79.759,audio_features,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067.0,4.0,8.93445
3h8MHYKyYAqaVNxfaEOdip,Chin Up High,Chin up High,87000,2,7.001409624750442e+18,48.0,0.849,0.598,2.0,-10.594,1.0,0.228,0.00484,0.0,0.124,0.694,159.788,audio_features,spotify:track:3h8MHYKyYAqaVNxfaEOdip,https://api.spotify.com/v1/tracks/3h8MHYKyYAqaVNxfaEOdip,https://api.spotify.com/v1/audio-analysis/3h8MHYKyYAqaVNxfaEOdip,154039.0,4.0,2.5673166666666667
1dhOL5XDXPw5xx2536DNLH,Superman Theme,Drew's Famous Super Heroes,35700,1,2.426169727633326e+17,36.0,0.388,0.549,0.0,-11.763,1.0,0.0431,0.836,0.89,0.0939,0.287,59.408,audio_features,spotify:track:1dhOL5XDXPw5xx2536DNLH,https://api.spotify.com/v1/tracks/1dhOL5XDXPw5xx2536DNLH,https://api.spotify.com/v1/audio-analysis/1dhOL5XDXPw5xx2536DNLH,263960.0,4.0,4.399333333333334
64rqvMhAPLLEag310IG3z9,Greek,#Quarentemas - Vol. 1,207000,1,6.917755071295916e+18,71.0,0.736,0.764,8.0,-6.736,0.0,0.0482,0.222,0.00154,0.192,0.404,112.033,audio_features,spotify:track:64rqvMhAPLLEag310IG3z9,https://api.spotify.com/v1/tracks/64rqvMhAPLLEag310IG3z9,https://api.spotify.com/v1/audio-analysis/64rqvMhAPLLEag310IG3z9,306429.0,4.0,5.10715
4NeOWqHmlrGRuBvsLJC9rL,My Love.,My Love.,54000,1,6.767895312699771e+18,72.0,0.771,0.68,11.0,-5.881,0.0,0.224,0.277,1.18e-05,0.682,0.808,119.952,audio_features,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL,276160.0,4.0,4.602666666666667
4bIvaWbANNWQZOfIWW3a3d,La Noche Entera,La Noche Entera,756700,2,7.016701494355298e+18,29.0,0.731,0.629,8.0,-6.056,1.0,0.18,0.308,1.19e-05,0.0645,0.814,179.174,audio_features,spotify:track:4bIvaWbANNWQZOfIWW3a3d,https://api.spotify.com/v1/tracks/4bIvaWbANNWQZOfIWW3a3d,https://api.spotify.com/v1/audio-analysis/4bIvaWbANNWQZOfIWW3a3d,176805.0,4.0,2.94675
7iBSkXB0pTvZasOLf0Qxk9,Autumn,Piano,56700,1,6.750604225656392e+18,64.0,0.555,0.257,10.0,-12.637,1.0,0.0299,0.892,1.42e-06,0.124,0.431,89.013,audio_features,spotify:track:7iBSkXB0pTvZasOLf0Qxk9,https://api.spotify.com/v1/tracks/7iBSkXB0pTvZasOLf0Qxk9,https://api.spotify.com/v1/audio-analysis/7iBSkXB0pTvZasOLf0Qxk9,200756.0,4.0,3.3459333333333334
5ClnW65Z82Mqu4QFwf69YU,U No,U No,29300,1,7.004143320322558e+18,65.0,0.79,0.858,6.0,-6.414,0.0,0.416,0.0573,2.84e-05,0.202,0.35,137.894,audio_features,spotify:track:5ClnW65Z82Mqu4QFwf69YU,https://api.spotify.com/v1/tracks/5ClnW65Z82Mqu4QFwf69YU,https://api.spotify.com/v1/audio-analysis/5ClnW65Z82Mqu4QFwf69YU,167015.0,4.0,2.7835833333333335
3YS4BCHUo8uP2qIZ7tMekD,Pejam Celik Hari Raya,Pejam Celik Hari Raya,39800,1,6.947968205822364e+18,34.0,0.56,0.706,1.0,-2.577,0.0,0.0474,0.703,0.0,0.225,0.936,166.952,audio_features,spotify:track:3YS4BCHUo8uP2qIZ7tMekD,https://api.spotify.com/v1/tracks/3YS4BCHUo8uP2qIZ7tMekD,https://api.spotify.com/v1/audio-analysis/3YS4BCHUo8uP2qIZ7tMekD,199761.0,4.0,3.32935
7En5rSE7yrhjYeh4Z2Fd0I,Mean (feat. still),infinite,39400,1,6.949534976756943e+18,2.0,0.79,0.713,11.0,-8.397,1.0,0.0615,0.177,0.0355,0.102,0.964,113.963,audio_features,spotify:track:7En5rSE7yrhjYeh4Z2Fd0I,https://api.spotify.com/v1/tracks/7En5rSE7yrhjYeh4Z2Fd0I,https://api.spotify.com/v1/audio-analysis/7En5rSE7yrhjYeh4Z2Fd0I,304933.0,4.0,5.082216666666667
1wFjX4T1AhTmBAaowv8f5t,Black Hawk Down - Leave No Man Behind - Main Theme,Black Hawk Down - Leave No Man Behind - Main Theme,38400,1,6.909196284110375e+18,5.0,0.223,0.166,9.0,-16.449,0.0,0.0325,0.851,0.909,0.118,0.115,83.748,audio_features,spotify:track:1wFjX4T1AhTmBAaowv8f5t,https://api.spotify.com/v1/tracks/1wFjX4T1AhTmBAaowv8f5t,https://api.spotify.com/v1/audio-analysis/1wFjX4T1AhTmBAaowv8f5t,306607.0,3.0,5.110116666666666
77uvVhe5R5KPiLd044YRYi,Dingue de toi,Dingue de toi,52800,1,6.939722534842337e+18,24.0,0.793,0.598,5.0,-9.88,1.0,0.0707,0.12,6.7e-06,0.367,0.512,93.027,audio_features,spotify:track:77uvVhe5R5KPiLd044YRYi,https://api.spotify.com/v1/tracks/77uvVhe5R5KPiLd044YRYi,https://api.spotify.com/v1/audio-analysis/77uvVhe5R5KPiLd044YRYi,158667.0,4.0,2.64445
1lWoDFIoclXSdMF9g8tjPY,Feeling Like...,Feeling Like...,41200,1,7.01262975779157e+18,59.0,0.682,0.892,6.0,-5.047,1.0,0.0334,0.0131,2.61e-05,0.0841,0.597,120.018,audio_features,spotify:track:1lWoDFIoclXSdMF9g8tjPY,https://api.spotify.com/v1/tracks/1lWoDFIoclXSdMF9g8tjPY,https://api.spotify.com/v1/audio-analysis/1lWoDFIoclXSdMF9g8tjPY,197148.0,4.0,3.2858
1raOoqhQ2AHWcFi5FYMssN,Потеряли пацана,Потеряли пацана,2300000,6,7.020378141491351e+18,54.0,0.778,0.719,9.0,-5.733,0.0,0.0604,0.102,9.23e-06,0.108,0.65,150.06,audio_features,spotify:track:1raOoqhQ2AHWcFi5FYMssN,https://api.spotify.com/v1/tracks/1raOoqhQ2AHWcFi5FYMssN,https://api.spotify.com/v1/audio-analysis/1raOoqhQ2AHWcFi5FYMssN,156800.0,4.0,2.6133333333333333
6jFfziQ3596GTUE3cZ9v8b,My Everything,My Everything,61200,1,7.010579094442233e+18,64.0,0.458,0.445,7.0,-8.176,0.0,0.125,0.0319,0.0,0.135,0.0812,156.984,audio_features,spotify:track:6jFfziQ3596GTUE3cZ9v8b,https://api.spotify.com/v1/tracks/6jFfziQ3596GTUE3cZ9v8b,https://api.spotify.com/v1/audio-analysis/6jFfziQ3596GTUE3cZ9v8b,100963.0,4.0,1.6827166666666666
6vKTm5I3Nqpw6CJt7NgHLz,Pagol,Pagol,488100,1,6.717178564283731e+18,49.0,0.724,0.498,1.0,-4.563,0.0,0.347,0.29,0.0,0.0996,0.869,169.976,audio_features,spotify:track:6vKTm5I3Nqpw6CJt7NgHLz,https://api.spotify.com/v1/tracks/6vKTm5I3Nqpw6CJt7NgHLz,https://api.spotify.com/v1/audio-analysis/6vKTm5I3Nqpw6CJt7NgHLz,219336.0,4.0,3.6556
6ZHKSAcOQpaZuQOruOPH8R,Wala Na Talaga,Klarisse,1000000,2,6.703128919677078e+18,53.0,0.457,0.49,6.0,-7.312,1.0,0.0502,0.807,0.0,0.142,0.267,129.498,audio_features,spotify:track:6ZHKSAcOQpaZuQOruOPH8R,https://api.spotify.com/v1/tracks/6ZHKSAcOQpaZuQOruOPH8R,https://api.spotify.com/v1/audio-analysis/6ZHKSAcOQpaZuQOruOPH8R,278973.0,4.0,4.64955
5GxUKIEkMXXZo1Tif0IzfC,Two®,Luv Is Rage 2,818600,1,6.922248276762791e+18,82.0,0.841,0.502,6.0,-9.068,0.0,0.211,0.52,0.000187,0.103,0.863,109.965,audio_features,spotify:track:5GxUKIEkMXXZo1Tif0IzfC,https://api.spotify.com/v1/tracks/5GxUKIEkMXXZo1Tif0IzfC,https://api.spotify.com/v1/audio-analysis/5GxUKIEkMXXZo1Tif0IzfC,224747.0,4.0,3.7457833333333332
05SBRd4fXgn8FX7bf8BCAE,I Need You,The Best Of,139500,1,6.767403954411145e+18,71.0,0.695,0.869,8.0,-5.066,1.0,0.0483,0.41,0.0,0.237,0.58,124.989,audio_features,spotify:track:05SBRd4fXgn8FX7bf8BCAE,https://api.spotify.com/v1/tracks/05SBRd4fXgn8FX7bf8BCAE,https://api.spotify.com/v1/audio-analysis/05SBRd4fXgn8FX7bf8BCAE,234507.0,4.0,3.90845
56XaEf9Mo2Njaxa9TIn5LR,少年,少年,117200,1,6.761016214308276e+18,60.0,0.706,0.805,1.0,-5.975,0.0,0.0547,0.401,0.0,0.0731,0.502,89.979,audio_features,spotify:track:56XaEf9Mo2Njaxa9TIn5LR,https://api.spotify.com/v1/tracks/56XaEf9Mo2Njaxa9TIn5LR,https://api.spotify.com/v1/audio-analysis/56XaEf9Mo2Njaxa9TIn5LR,236115.0,4.0,3.93525
4LTQXRu2pw6aOZSWgGKzaV,Çiftetelli,Sözlü Oyun Havaları,947000,1,6.758457373922167e+18,34.0,0.761,0.458,0.0,-13.567,1.0,0.182,0.216,0.00017,0.124,0.524,92.007,audio_features,spotify:track:4LTQXRu2pw6aOZSWgGKzaV,https://api.spotify.com/v1/tracks/4LTQXRu2pw6aOZSWgGKzaV,https://api.spotify.com/v1/audio-analysis/4LTQXRu2pw6aOZSWgGKzaV,131739.0,4.0,2.19565
5rcFLxYIL2ymDRcYRzJlSw,"Ninthalle Ninthukolle (From ""Case No 18/9"")",Premave Jeeva - Love Success,242000,1,6.819536802605567e+18,22.0,0.794,0.481,8.0,-12.249,0.0,0.0349,0.55,0.0967,0.0841,0.956,114.965,audio_features,spotify:track:5rcFLxYIL2ymDRcYRzJlSw,https://api.spotify.com/v1/tracks/5rcFLxYIL2ymDRcYRzJlSw,https://api.spotify.com/v1/audio-analysis/5rcFLxYIL2ymDRcYRzJlSw,273006.0,4.0,4.5501
5xgrIBfMamViNXPaNYSDZR,Yarabandı,Yarabandı,23700,1,6.837429888538905e+18,57.0,0.476,0.745,2.0,-5.256,1.0,0.0669,0.289,0.0,0.078,0.374,90.675,audio_features,spotify:track:5xgrIBfMamViNXPaNYSDZR,https://api.spotify.com/v1/tracks/5xgrIBfMamViNXPaNYSDZR,https://api.spotify.com/v1/audio-analysis/5xgrIBfMamViNXPaNYSDZR,176471.0,5.0,2.9411833333333335
3nhf4HXArtVBziomApBPZb,Без плохих новостей,Пока все спят…,61100,1,6.923368270238878e+18,10.0,0.524,0.562,9.0,-9.165,0.0,0.382,0.565,0.0,0.122,0.366,86.128,audio_features,spotify:track:3nhf4HXArtVBziomApBPZb,https://api.spotify.com/v1/tracks/3nhf4HXArtVBziomApBPZb,https://api.spotify.com/v1/audio-analysis/3nhf4HXArtVBziomApBPZb,220125.0,4.0,3.66875
00XItjYe0yqvxoJi4uZYIS,Aglatan Kafe,Aglatan Kafe,160300,1,6.852226955723426e+18,39.0,0.521,0.779,0.0,1.441,1.0,0.0456,0.83,0.974,0.232,0.954,64.214,audio_features,spotify:track:00XItjYe0yqvxoJi4uZYIS,https://api.spotify.com/v1/tracks/00XItjYe0yqvxoJi4uZYIS,https://api.spotify.com/v1/audio-analysis/00XItjYe0yqvxoJi4uZYIS,124877.0,4.0,2.0812833333333334
2hBDeiht5WON1KwJvFnsGf,I'm Only Human,Im Only Human (Christina Perri Covers),168400,1,6.782102383531919e+18,49.0,0.758,0.685,1.0,-5.818,0.0,0.0446,0.214,0.000213,0.0739,0.065,116.991,audio_features,spotify:track:2hBDeiht5WON1KwJvFnsGf,https://api.spotify.com/v1/tracks/2hBDeiht5WON1KwJvFnsGf,https://api.spotify.com/v1/audio-analysis/2hBDeiht5WON1KwJvFnsGf,299212.0,4.0,4.986866666666667
7fI9oxvz4kPSAtEImlXu6M,Suka Sama Kamu,C.I.N.T.A,34100,1,6.669309693321547e+18,46.0,0.763,0.722,6.0,-5.502,0.0,0.034,0.704,0.0,0.101,0.848,109.996,audio_features,spotify:track:7fI9oxvz4kPSAtEImlXu6M,https://api.spotify.com/v1/tracks/7fI9oxvz4kPSAtEImlXu6M,https://api.spotify.com/v1/audio-analysis/7fI9oxvz4kPSAtEImlXu6M,192093.0,4.0,3.20155
3WZ3m3QKoUT73dHYVkmVNe,Garota Virgem,20 Sucessos: No Embalo do Reggae Sem Perdão,155900,1,6.844635189025442e+18,17.0,0.77,0.636,7.0,-6.43,1.0,0.0335,0.0382,0.0,0.0306,0.936,89.007,audio_features,spotify:track:3WZ3m3QKoUT73dHYVkmVNe,https://api.spotify.com/v1/tracks/3WZ3m3QKoUT73dHYVkmVNe,https://api.spotify.com/v1/audio-analysis/3WZ3m3QKoUT73dHYVkmVNe,226627.0,4.0,3.7771166666666667
6p4BWMHh2tInTenkzRbgiQ,Why do you hate me?,PLANET / / SHAPER,2534,1,6.709977591622666e+18,40.0,0.452,0.995,2.0,-0.873,1.0,0.334,9.76e-05,0.0941,0.485,0.117,139.995,audio_features,spotify:track:6p4BWMHh2tInTenkzRbgiQ,https://api.spotify.com/v1/tracks/6p4BWMHh2tInTenkzRbgiQ,https://api.spotify.com/v1/audio-analysis/6p4BWMHh2tInTenkzRbgiQ,312500.0,4.0,5.208333333333333
22jJzslhCXoDWKlKmvOleC,Yangınlar,Yangınlar,176400,1,6.882615837400813e+18,59.0,0.819,0.716,8.0,-6.161,0.0,0.183,0.414,0.000181,0.104,0.127,105.008,audio_features,spotify:track:22jJzslhCXoDWKlKmvOleC,https://api.spotify.com/v1/tracks/22jJzslhCXoDWKlKmvOleC,https://api.spotify.com/v1/audio-analysis/22jJzslhCXoDWKlKmvOleC,177071.0,4.0,2.9511833333333333
